"latitude","longitude","localidad"
10.877,-63.952,"Margarita-Cubagua"
10.864,-63.952,"Margarita-Cubagua"
10.584,-63.952,"Golfo de Cariaco"
10.571,-63.952,"Golfo de Cariaco"
10.559,-63.952,"Golfo de Cariaco"
10.546,-63.952,"Golfo de Cariaco"
10.533,-63.952,"Golfo de Cariaco"
10.521,-63.952,"Golfo de Cariaco"
10.508,-63.952,"Golfo de Cariaco"
10.495,-63.952,"Golfo de Cariaco"
10.482,-63.952,"Golfo de Cariaco"
10.47,-63.952,"Golfo de Cariaco"
10.457,-63.952,"Golfo de Cariaco"
10.444,-63.952,"Golfo de Cariaco"
11.182,-63.939,"Margarita-Cubagua"
11.17,-63.939,"Margarita-Cubagua"
11.157,-63.939,"Margarita-Cubagua"
11.144,-63.939,"Margarita-Cubagua"
11.132,-63.939,"Margarita-Cubagua"
11.119,-63.939,"Margarita-Cubagua"
11.106,-63.939,"Margarita-Cubagua"
11.093,-63.939,"Margarita-Cubagua"
11.081,-63.939,"Margarita-Cubagua"
11.068,-63.939,"Margarita-Cubagua"
11.055,-63.939,"Margarita-Cubagua"
11.042,-63.939,"Margarita-Cubagua"
11.03,-63.939,"Margarita-Cubagua"
11.017,-63.939,"Margarita-Cubagua"
11.004,-63.939,"Margarita-Cubagua"
10.992,-63.939,"Margarita-Cubagua"
10.979,-63.939,"Margarita-Cubagua"
10.966,-63.939,"Margarita-Cubagua"
10.953,-63.939,"Margarita-Cubagua"
10.941,-63.939,"Margarita-Cubagua"
10.928,-63.939,"Margarita-Cubagua"
10.915,-63.939,"Margarita-Cubagua"
10.902,-63.939,"Margarita-Cubagua"
10.89,-63.939,"Margarita-Cubagua"
10.877,-63.939,"Margarita-Cubagua"
10.864,-63.939,"Margarita-Cubagua"
10.584,-63.939,"Golfo de Cariaco"
10.571,-63.939,"Golfo de Cariaco"
10.559,-63.939,"Golfo de Cariaco"
10.546,-63.939,"Golfo de Cariaco"
10.533,-63.939,"Golfo de Cariaco"
10.521,-63.939,"Golfo de Cariaco"
10.508,-63.939,"Golfo de Cariaco"
10.495,-63.939,"Golfo de Cariaco"
10.482,-63.939,"Golfo de Cariaco"
10.47,-63.939,"Golfo de Cariaco"
10.457,-63.939,"Golfo de Cariaco"
10.444,-63.939,"Golfo de Cariaco"
11.182,-63.927,"Margarita-Cubagua"
11.17,-63.927,"Margarita-Cubagua"
11.157,-63.927,"Margarita-Cubagua"
11.144,-63.927,"Margarita-Cubagua"
11.132,-63.927,"Margarita-Cubagua"
11.119,-63.927,"Margarita-Cubagua"
11.106,-63.927,"Margarita-Cubagua"
11.093,-63.927,"Margarita-Cubagua"
11.081,-63.927,"Margarita-Cubagua"
11.068,-63.927,"Margarita-Cubagua"
11.055,-63.927,"Margarita-Cubagua"
11.042,-63.927,"Margarita-Cubagua"
11.03,-63.927,"Margarita-Cubagua"
11.017,-63.927,"Margarita-Cubagua"
11.004,-63.927,"Margarita-Cubagua"
10.992,-63.927,"Margarita-Cubagua"
10.979,-63.927,"Margarita-Cubagua"
10.966,-63.927,"Margarita-Cubagua"
10.953,-63.927,"Margarita-Cubagua"
10.941,-63.927,"Margarita-Cubagua"
10.928,-63.927,"Margarita-Cubagua"
10.915,-63.927,"Margarita-Cubagua"
10.902,-63.927,"Margarita-Cubagua"
10.89,-63.927,"Margarita-Cubagua"
10.877,-63.927,"Margarita-Cubagua"
10.864,-63.927,"Margarita-Cubagua"
10.584,-63.927,"Golfo de Cariaco"
10.571,-63.927,"Golfo de Cariaco"
10.559,-63.927,"Golfo de Cariaco"
10.546,-63.927,"Golfo de Cariaco"
10.533,-63.927,"Golfo de Cariaco"
10.521,-63.927,"Golfo de Cariaco"
10.508,-63.927,"Golfo de Cariaco"
10.495,-63.927,"Golfo de Cariaco"
10.482,-63.927,"Golfo de Cariaco"
10.47,-63.927,"Golfo de Cariaco"
10.457,-63.927,"Golfo de Cariaco"
10.444,-63.927,"Golfo de Cariaco"
11.17,-63.914,"Margarita-Cubagua"
11.157,-63.914,"Margarita-Cubagua"
11.144,-63.914,"Margarita-Cubagua"
11.132,-63.914,"Margarita-Cubagua"
11.119,-63.914,"Margarita-Cubagua"
11.106,-63.914,"Margarita-Cubagua"
11.093,-63.914,"Margarita-Cubagua"
11.081,-63.914,"Margarita-Cubagua"
11.068,-63.914,"Margarita-Cubagua"
11.055,-63.914,"Margarita-Cubagua"
11.03,-63.914,"Margarita-Cubagua"
11.017,-63.914,"Margarita-Cubagua"
11.004,-63.914,"Margarita-Cubagua"
10.992,-63.914,"Margarita-Cubagua"
10.979,-63.914,"Margarita-Cubagua"
10.966,-63.914,"Margarita-Cubagua"
10.953,-63.914,"Margarita-Cubagua"
10.941,-63.914,"Margarita-Cubagua"
10.928,-63.914,"Margarita-Cubagua"
10.915,-63.914,"Margarita-Cubagua"
10.902,-63.914,"Margarita-Cubagua"
10.89,-63.914,"Margarita-Cubagua"
10.877,-63.914,"Margarita-Cubagua"
10.864,-63.914,"Margarita-Cubagua"
10.584,-63.914,"Golfo de Cariaco"
10.571,-63.914,"Golfo de Cariaco"
10.559,-63.914,"Golfo de Cariaco"
10.546,-63.914,"Golfo de Cariaco"
10.533,-63.914,"Golfo de Cariaco"
10.521,-63.914,"Golfo de Cariaco"
10.508,-63.914,"Golfo de Cariaco"
10.495,-63.914,"Golfo de Cariaco"
10.482,-63.914,"Golfo de Cariaco"
10.47,-63.914,"Golfo de Cariaco"
10.457,-63.914,"Golfo de Cariaco"
10.444,-63.914,"Golfo de Cariaco"
11.157,-63.901,"Margarita-Cubagua"
11.144,-63.901,"Margarita-Cubagua"
11.132,-63.901,"Margarita-Cubagua"
11.119,-63.901,"Margarita-Cubagua"
11.106,-63.901,"Margarita-Cubagua"
11.093,-63.901,"Margarita-Cubagua"
11.081,-63.901,"Margarita-Cubagua"
11.068,-63.901,"Margarita-Cubagua"
11.055,-63.901,"Margarita-Cubagua"
11.042,-63.901,"Margarita-Cubagua"
11.03,-63.901,"Margarita-Cubagua"
11.017,-63.901,"Margarita-Cubagua"
11.004,-63.901,"Margarita-Cubagua"
10.992,-63.901,"Margarita-Cubagua"
10.979,-63.901,"Margarita-Cubagua"
10.966,-63.901,"Margarita-Cubagua"
10.953,-63.901,"Margarita-Cubagua"
10.941,-63.901,"Margarita-Cubagua"
10.928,-63.901,"Margarita-Cubagua"
10.915,-63.901,"Margarita-Cubagua"
10.902,-63.901,"Margarita-Cubagua"
10.89,-63.901,"Margarita-Cubagua"
10.877,-63.901,"Margarita-Cubagua"
10.864,-63.901,"Margarita-Cubagua"
10.571,-63.901,"Golfo de Cariaco"
10.559,-63.901,"Golfo de Cariaco"
10.546,-63.901,"Golfo de Cariaco"
10.533,-63.901,"Golfo de Cariaco"
10.521,-63.901,"Golfo de Cariaco"
10.508,-63.901,"Golfo de Cariaco"
10.495,-63.901,"Golfo de Cariaco"
10.482,-63.901,"Golfo de Cariaco"
10.47,-63.901,"Golfo de Cariaco"
10.457,-63.901,"Golfo de Cariaco"
10.444,-63.901,"Golfo de Cariaco"
11.157,-63.889,"Margarita-Cubagua"
11.144,-63.889,"Margarita-Cubagua"
11.132,-63.889,"Margarita-Cubagua"
11.119,-63.889,"Margarita-Cubagua"
11.106,-63.889,"Margarita-Cubagua"
11.093,-63.889,"Margarita-Cubagua"
11.081,-63.889,"Margarita-Cubagua"
11.068,-63.889,"Margarita-Cubagua"
11.055,-63.889,"Margarita-Cubagua"
11.042,-63.889,"Margarita-Cubagua"
11.03,-63.889,"Margarita-Cubagua"
11.017,-63.889,"Margarita-Cubagua"
11.004,-63.889,"Margarita-Cubagua"
10.992,-63.889,"Margarita-Cubagua"
10.979,-63.889,"Margarita-Cubagua"
10.966,-63.889,"Margarita-Cubagua"
10.953,-63.889,"Margarita-Cubagua"
10.941,-63.889,"Margarita-Cubagua"
10.928,-63.889,"Margarita-Cubagua"
10.915,-63.889,"Margarita-Cubagua"
10.902,-63.889,"Margarita-Cubagua"
10.89,-63.889,"Margarita-Cubagua"
10.877,-63.889,"Margarita-Cubagua"
10.864,-63.889,"Margarita-Cubagua"
10.559,-63.889,"Golfo de Cariaco"
10.546,-63.889,"Golfo de Cariaco"
10.533,-63.889,"Golfo de Cariaco"
10.521,-63.889,"Golfo de Cariaco"
10.508,-63.889,"Golfo de Cariaco"
10.495,-63.889,"Golfo de Cariaco"
10.482,-63.889,"Golfo de Cariaco"
10.47,-63.889,"Golfo de Cariaco"
10.457,-63.889,"Golfo de Cariaco"
10.444,-63.889,"Golfo de Cariaco"
10.431,-63.889,"Golfo de Cariaco"
11.144,-63.876,"Margarita-Cubagua"
11.132,-63.876,"Margarita-Cubagua"
11.119,-63.876,"Margarita-Cubagua"
11.106,-63.876,"Margarita-Cubagua"
11.093,-63.876,"Margarita-Cubagua"
11.081,-63.876,"Margarita-Cubagua"
11.068,-63.876,"Margarita-Cubagua"
11.055,-63.876,"Margarita-Cubagua"
11.042,-63.876,"Margarita-Cubagua"
11.03,-63.876,"Margarita-Cubagua"
11.017,-63.876,"Margarita-Cubagua"
11.004,-63.876,"Margarita-Cubagua"
10.992,-63.876,"Margarita-Cubagua"
10.979,-63.876,"Margarita-Cubagua"
10.966,-63.876,"Margarita-Cubagua"
10.953,-63.876,"Margarita-Cubagua"
10.941,-63.876,"Margarita-Cubagua"
10.928,-63.876,"Margarita-Cubagua"
10.915,-63.876,"Margarita-Cubagua"
10.902,-63.876,"Margarita-Cubagua"
10.89,-63.876,"Margarita-Cubagua"
10.877,-63.876,"Margarita-Cubagua"
10.864,-63.876,"Margarita-Cubagua"
10.559,-63.876,"Golfo de Cariaco"
10.546,-63.876,"Golfo de Cariaco"
10.533,-63.876,"Golfo de Cariaco"
10.521,-63.876,"Golfo de Cariaco"
10.508,-63.876,"Golfo de Cariaco"
10.495,-63.876,"Golfo de Cariaco"
10.482,-63.876,"Golfo de Cariaco"
10.47,-63.876,"Golfo de Cariaco"
10.457,-63.876,"Golfo de Cariaco"
10.444,-63.876,"Golfo de Cariaco"
10.431,-63.876,"Golfo de Cariaco"
11.144,-63.863,"Margarita-Cubagua"
11.132,-63.863,"Margarita-Cubagua"
11.119,-63.863,"Margarita-Cubagua"
11.106,-63.863,"Margarita-Cubagua"
11.093,-63.863,"Margarita-Cubagua"
11.081,-63.863,"Margarita-Cubagua"
11.068,-63.863,"Margarita-Cubagua"
11.055,-63.863,"Margarita-Cubagua"
11.042,-63.863,"Margarita-Cubagua"
11.03,-63.863,"Margarita-Cubagua"
11.017,-63.863,"Margarita-Cubagua"
11.004,-63.863,"Margarita-Cubagua"
10.992,-63.863,"Margarita-Cubagua"
10.979,-63.863,"Margarita-Cubagua"
10.966,-63.863,"Margarita-Cubagua"
10.953,-63.863,"Margarita-Cubagua"
10.941,-63.863,"Margarita-Cubagua"
10.928,-63.863,"Margarita-Cubagua"
10.915,-63.863,"Margarita-Cubagua"
10.902,-63.863,"Margarita-Cubagua"
10.89,-63.863,"Margarita-Cubagua"
10.877,-63.863,"Margarita-Cubagua"
10.864,-63.863,"Margarita-Cubagua"
10.571,-63.863,"Golfo de Cariaco"
10.559,-63.863,"Golfo de Cariaco"
10.546,-63.863,"Golfo de Cariaco"
10.533,-63.863,"Golfo de Cariaco"
10.521,-63.863,"Golfo de Cariaco"
10.508,-63.863,"Golfo de Cariaco"
10.495,-63.863,"Golfo de Cariaco"
10.482,-63.863,"Golfo de Cariaco"
10.47,-63.863,"Golfo de Cariaco"
10.457,-63.863,"Golfo de Cariaco"
10.444,-63.863,"Golfo de Cariaco"
10.431,-63.863,"Golfo de Cariaco"
10.419,-63.863,"Golfo de Cariaco"
11.144,-63.85,"Margarita-Cubagua"
11.132,-63.85,"Margarita-Cubagua"
11.119,-63.85,"Margarita-Cubagua"
11.106,-63.85,"Margarita-Cubagua"
11.093,-63.85,"Margarita-Cubagua"
11.081,-63.85,"Margarita-Cubagua"
11.068,-63.85,"Margarita-Cubagua"
11.055,-63.85,"Margarita-Cubagua"
11.042,-63.85,"Margarita-Cubagua"
11.03,-63.85,"Margarita-Cubagua"
11.017,-63.85,"Margarita-Cubagua"
11.004,-63.85,"Margarita-Cubagua"
10.992,-63.85,"Margarita-Cubagua"
10.979,-63.85,"Margarita-Cubagua"
10.966,-63.85,"Margarita-Cubagua"
10.953,-63.85,"Margarita-Cubagua"
10.941,-63.85,"Margarita-Cubagua"
10.928,-63.85,"Margarita-Cubagua"
10.915,-63.85,"Margarita-Cubagua"
10.902,-63.85,"Margarita-Cubagua"
10.89,-63.85,"Margarita-Cubagua"
10.877,-63.85,"Margarita-Cubagua"
10.571,-63.85,"Golfo de Cariaco"
10.559,-63.85,"Golfo de Cariaco"
10.546,-63.85,"Golfo de Cariaco"
10.533,-63.85,"Golfo de Cariaco"
10.521,-63.85,"Golfo de Cariaco"
10.508,-63.85,"Golfo de Cariaco"
10.495,-63.85,"Golfo de Cariaco"
10.482,-63.85,"Golfo de Cariaco"
10.47,-63.85,"Golfo de Cariaco"
10.457,-63.85,"Golfo de Cariaco"
10.444,-63.85,"Golfo de Cariaco"
10.431,-63.85,"Golfo de Cariaco"
10.419,-63.85,"Golfo de Cariaco"
11.132,-63.838,"Margarita-Cubagua"
11.119,-63.838,"Margarita-Cubagua"
11.106,-63.838,"Margarita-Cubagua"
11.093,-63.838,"Margarita-Cubagua"
11.081,-63.838,"Margarita-Cubagua"
11.068,-63.838,"Margarita-Cubagua"
11.055,-63.838,"Margarita-Cubagua"
11.042,-63.838,"Margarita-Cubagua"
11.03,-63.838,"Margarita-Cubagua"
11.017,-63.838,"Margarita-Cubagua"
11.004,-63.838,"Margarita-Cubagua"
10.992,-63.838,"Margarita-Cubagua"
10.979,-63.838,"Margarita-Cubagua"
10.966,-63.838,"Margarita-Cubagua"
10.953,-63.838,"Margarita-Cubagua"
10.941,-63.838,"Margarita-Cubagua"
10.928,-63.838,"Margarita-Cubagua"
10.915,-63.838,"Margarita-Cubagua"
10.902,-63.838,"Margarita-Cubagua"
10.89,-63.838,"Margarita-Cubagua"
10.877,-63.838,"Margarita-Cubagua"
10.559,-63.838,"Golfo de Cariaco"
10.546,-63.838,"Golfo de Cariaco"
10.533,-63.838,"Golfo de Cariaco"
10.521,-63.838,"Golfo de Cariaco"
10.508,-63.838,"Golfo de Cariaco"
10.495,-63.838,"Golfo de Cariaco"
10.482,-63.838,"Golfo de Cariaco"
10.47,-63.838,"Golfo de Cariaco"
10.457,-63.838,"Golfo de Cariaco"
10.444,-63.838,"Golfo de Cariaco"
10.431,-63.838,"Golfo de Cariaco"
10.419,-63.838,"Golfo de Cariaco"
11.132,-63.825,"Margarita-Cubagua"
11.119,-63.825,"Margarita-Cubagua"
11.106,-63.825,"Margarita-Cubagua"
11.093,-63.825,"Margarita-Cubagua"
11.081,-63.825,"Margarita-Cubagua"
11.068,-63.825,"Margarita-Cubagua"
11.055,-63.825,"Margarita-Cubagua"
11.042,-63.825,"Margarita-Cubagua"
11.03,-63.825,"Margarita-Cubagua"
11.017,-63.825,"Margarita-Cubagua"
11.004,-63.825,"Margarita-Cubagua"
10.992,-63.825,"Margarita-Cubagua"
10.979,-63.825,"Margarita-Cubagua"
10.966,-63.825,"Margarita-Cubagua"
10.953,-63.825,"Margarita-Cubagua"
10.941,-63.825,"Margarita-Cubagua"
10.928,-63.825,"Margarita-Cubagua"
10.915,-63.825,"Margarita-Cubagua"
10.902,-63.825,"Margarita-Cubagua"
10.89,-63.825,"Margarita-Cubagua"
10.546,-63.825,"Golfo de Cariaco"
10.533,-63.825,"Golfo de Cariaco"
10.521,-63.825,"Golfo de Cariaco"
10.495,-63.825,"Golfo de Cariaco"
10.482,-63.825,"Golfo de Cariaco"
10.47,-63.825,"Golfo de Cariaco"
10.457,-63.825,"Golfo de Cariaco"
10.444,-63.825,"Golfo de Cariaco"
10.431,-63.825,"Golfo de Cariaco"
11.119,-63.812,"Margarita-Cubagua"
11.106,-63.812,"Margarita-Cubagua"
11.093,-63.812,"Margarita-Cubagua"
11.081,-63.812,"Margarita-Cubagua"
11.068,-63.812,"Margarita-Cubagua"
11.055,-63.812,"Margarita-Cubagua"
11.042,-63.812,"Margarita-Cubagua"
11.03,-63.812,"Margarita-Cubagua"
11.017,-63.812,"Margarita-Cubagua"
11.004,-63.812,"Margarita-Cubagua"
10.992,-63.812,"Margarita-Cubagua"
10.979,-63.812,"Margarita-Cubagua"
10.966,-63.812,"Margarita-Cubagua"
10.953,-63.812,"Margarita-Cubagua"
10.941,-63.812,"Margarita-Cubagua"
10.928,-63.812,"Margarita-Cubagua"
10.915,-63.812,"Margarita-Cubagua"
10.902,-63.812,"Margarita-Cubagua"
10.89,-63.812,"Margarita-Cubagua"
10.533,-63.812,"Golfo de Cariaco"
10.521,-63.812,"Golfo de Cariaco"
10.508,-63.812,"Golfo de Cariaco"
10.495,-63.812,"Golfo de Cariaco"
10.482,-63.812,"Golfo de Cariaco"
10.47,-63.812,"Golfo de Cariaco"
10.457,-63.812,"Golfo de Cariaco"
10.444,-63.812,"Golfo de Cariaco"
11.106,-63.8,"Margarita-Cubagua"
11.093,-63.8,"Margarita-Cubagua"
11.081,-63.8,"Margarita-Cubagua"
11.068,-63.8,"Margarita-Cubagua"
11.055,-63.8,"Margarita-Cubagua"
11.042,-63.8,"Margarita-Cubagua"
11.03,-63.8,"Margarita-Cubagua"
11.017,-63.8,"Margarita-Cubagua"
11.004,-63.8,"Margarita-Cubagua"
10.992,-63.8,"Margarita-Cubagua"
10.979,-63.8,"Margarita-Cubagua"
10.966,-63.8,"Margarita-Cubagua"
10.953,-63.8,"Margarita-Cubagua"
10.941,-63.8,"Margarita-Cubagua"
10.928,-63.8,"Margarita-Cubagua"
10.915,-63.8,"Margarita-Cubagua"
10.902,-63.8,"Margarita-Cubagua"
10.533,-63.8,"Golfo de Cariaco"
10.521,-63.8,"Golfo de Cariaco"
10.508,-63.8,"Golfo de Cariaco"
10.495,-63.8,"Golfo de Cariaco"
10.482,-63.8,"Golfo de Cariaco"
10.47,-63.8,"Golfo de Cariaco"
10.457,-63.8,"Golfo de Cariaco"
10.444,-63.8,"Golfo de Cariaco"
11.106,-63.787,"Margarita-Cubagua"
11.093,-63.787,"Margarita-Cubagua"
11.081,-63.787,"Margarita-Cubagua"
11.068,-63.787,"Margarita-Cubagua"
11.055,-63.787,"Margarita-Cubagua"
11.042,-63.787,"Margarita-Cubagua"
11.03,-63.787,"Margarita-Cubagua"
11.017,-63.787,"Margarita-Cubagua"
11.004,-63.787,"Margarita-Cubagua"
10.992,-63.787,"Margarita-Cubagua"
10.979,-63.787,"Margarita-Cubagua"
10.966,-63.787,"Margarita-Cubagua"
10.953,-63.787,"Margarita-Cubagua"
10.941,-63.787,"Margarita-Cubagua"
10.928,-63.787,"Margarita-Cubagua"
10.915,-63.787,"Margarita-Cubagua"
10.902,-63.787,"Margarita-Cubagua"
10.521,-63.787,"Golfo de Cariaco"
10.508,-63.787,"Golfo de Cariaco"
10.495,-63.787,"Golfo de Cariaco"
10.482,-63.787,"Golfo de Cariaco"
10.47,-63.787,"Golfo de Cariaco"
10.457,-63.787,"Golfo de Cariaco"
10.444,-63.787,"Golfo de Cariaco"
11.093,-63.774,"Margarita-Cubagua"
11.081,-63.774,"Margarita-Cubagua"
11.068,-63.774,"Margarita-Cubagua"
11.055,-63.774,"Margarita-Cubagua"
11.042,-63.774,"Margarita-Cubagua"
11.03,-63.774,"Margarita-Cubagua"
11.017,-63.774,"Margarita-Cubagua"
11.004,-63.774,"Margarita-Cubagua"
10.992,-63.774,"Margarita-Cubagua"
10.979,-63.774,"Margarita-Cubagua"
10.966,-63.774,"Margarita-Cubagua"
10.953,-63.774,"Margarita-Cubagua"
10.941,-63.774,"Margarita-Cubagua"
10.928,-63.774,"Margarita-Cubagua"
10.915,-63.774,"Margarita-Cubagua"
10.533,-63.774,"Golfo de Cariaco"
10.508,-63.774,"Golfo de Cariaco"
10.495,-63.774,"Golfo de Cariaco"
10.482,-63.774,"Golfo de Cariaco"
10.47,-63.774,"Golfo de Cariaco"
10.457,-63.774,"Golfo de Cariaco"
10.444,-63.774,"Golfo de Cariaco"
10.521,-63.761,"Golfo de Cariaco"
10.508,-63.761,"Golfo de Cariaco"
10.495,-63.761,"Golfo de Cariaco"
10.482,-63.761,"Golfo de Cariaco"
10.47,-63.761,"Golfo de Cariaco"
10.457,-63.761,"Golfo de Cariaco"
10.444,-63.761,"Golfo de Cariaco"
10.521,-63.749,"Golfo de Cariaco"
10.508,-63.749,"Golfo de Cariaco"
10.482,-63.749,"Golfo de Cariaco"
10.47,-63.749,"Golfo de Cariaco"
10.457,-63.749,"Golfo de Cariaco"
10.444,-63.749,"Golfo de Cariaco"
10.521,-63.736,"Golfo de Cariaco"
10.508,-63.736,"Golfo de Cariaco"
10.495,-63.736,"Golfo de Cariaco"
10.482,-63.736,"Golfo de Cariaco"
10.47,-63.736,"Golfo de Cariaco"
10.457,-63.736,"Golfo de Cariaco"
10.444,-63.736,"Golfo de Cariaco"
10.508,-63.723,"Golfo de Cariaco"
10.495,-63.723,"Golfo de Cariaco"
10.482,-63.723,"Golfo de Cariaco"
10.47,-63.723,"Golfo de Cariaco"
10.457,-63.723,"Golfo de Cariaco"
10.508,-63.711,"Golfo de Cariaco"
10.495,-63.711,"Golfo de Cariaco"
10.482,-63.711,"Golfo de Cariaco"
10.47,-63.711,"Golfo de Cariaco"
10.457,-63.711,"Golfo de Cariaco"
10.495,-63.698,"Golfo de Cariaco"
10.482,-63.698,"Golfo de Cariaco"
10.47,-63.698,"Golfo de Cariaco"
10.457,-63.698,"Golfo de Cariaco"
10.495,-63.685,"Golfo de Cariaco"
10.482,-63.685,"Golfo de Cariaco"
10.47,-63.685,"Golfo de Cariaco"
10.495,-63.673,"Golfo de Cariaco"
10.482,-63.673,"Golfo de Cariaco"
15.523,-63.634,"Isla de Aves"
15.511,-63.634,"Isla de Aves"
15.498,-63.634,"Isla de Aves"
15.485,-63.634,"Isla de Aves"
15.472,-63.634,"Isla de Aves"
15.46,-63.634,"Isla de Aves"
15.447,-63.634,"Isla de Aves"
15.434,-63.634,"Isla de Aves"
15.421,-63.634,"Isla de Aves"
15.409,-63.634,"Isla de Aves"
15.396,-63.634,"Isla de Aves"
15.523,-63.622,"Isla de Aves"
15.511,-63.622,"Isla de Aves"
15.498,-63.622,"Isla de Aves"
15.485,-63.622,"Isla de Aves"
15.472,-63.622,"Isla de Aves"
15.46,-63.622,"Isla de Aves"
15.447,-63.622,"Isla de Aves"
15.434,-63.622,"Isla de Aves"
15.421,-63.622,"Isla de Aves"
15.409,-63.622,"Isla de Aves"
15.396,-63.622,"Isla de Aves"
15.523,-63.609,"Isla de Aves"
15.511,-63.609,"Isla de Aves"
15.498,-63.609,"Isla de Aves"
15.485,-63.609,"Isla de Aves"
15.472,-63.609,"Isla de Aves"
15.46,-63.609,"Isla de Aves"
15.447,-63.609,"Isla de Aves"
15.434,-63.609,"Isla de Aves"
15.421,-63.609,"Isla de Aves"
15.409,-63.609,"Isla de Aves"
15.396,-63.609,"Isla de Aves"
15.523,-63.596,"Isla de Aves"
15.511,-63.596,"Isla de Aves"
15.498,-63.596,"Isla de Aves"
15.485,-63.596,"Isla de Aves"
15.472,-63.596,"Isla de Aves"
15.46,-63.596,"Isla de Aves"
15.447,-63.596,"Isla de Aves"
15.434,-63.596,"Isla de Aves"
15.421,-63.596,"Isla de Aves"
15.409,-63.596,"Isla de Aves"
15.396,-63.596,"Isla de Aves"
15.523,-63.584,"Isla de Aves"
15.511,-63.584,"Isla de Aves"
15.498,-63.584,"Isla de Aves"
15.485,-63.584,"Isla de Aves"
15.472,-63.584,"Isla de Aves"
15.46,-63.584,"Isla de Aves"
15.447,-63.584,"Isla de Aves"
15.434,-63.584,"Isla de Aves"
15.421,-63.584,"Isla de Aves"
15.409,-63.584,"Isla de Aves"
15.396,-63.584,"Isla de Aves"
15.523,-63.571,"Isla de Aves"
15.511,-63.571,"Isla de Aves"
15.498,-63.571,"Isla de Aves"
15.485,-63.571,"Isla de Aves"
15.472,-63.571,"Isla de Aves"
15.46,-63.571,"Isla de Aves"
15.447,-63.571,"Isla de Aves"
15.434,-63.571,"Isla de Aves"
15.421,-63.571,"Isla de Aves"
15.409,-63.571,"Isla de Aves"
15.396,-63.571,"Isla de Aves"
15.523,-63.558,"Isla de Aves"
15.511,-63.558,"Isla de Aves"
15.498,-63.558,"Isla de Aves"
15.485,-63.558,"Isla de Aves"
15.472,-63.558,"Isla de Aves"
15.46,-63.558,"Isla de Aves"
15.447,-63.558,"Isla de Aves"
15.434,-63.558,"Isla de Aves"
15.421,-63.558,"Isla de Aves"
15.409,-63.558,"Isla de Aves"
15.396,-63.558,"Isla de Aves"
15.523,-63.545,"Isla de Aves"
15.511,-63.545,"Isla de Aves"
15.498,-63.545,"Isla de Aves"
15.485,-63.545,"Isla de Aves"
15.472,-63.545,"Isla de Aves"
15.46,-63.545,"Isla de Aves"
15.447,-63.545,"Isla de Aves"
15.434,-63.545,"Isla de Aves"
15.421,-63.545,"Isla de Aves"
15.409,-63.545,"Isla de Aves"
15.396,-63.545,"Isla de Aves"
15.536,-63.533,"Isla de Aves"
15.523,-63.533,"Isla de Aves"
15.511,-63.533,"Isla de Aves"
15.498,-63.533,"Isla de Aves"
15.485,-63.533,"Isla de Aves"
15.472,-63.533,"Isla de Aves"
15.46,-63.533,"Isla de Aves"
15.447,-63.533,"Isla de Aves"
15.434,-63.533,"Isla de Aves"
15.421,-63.533,"Isla de Aves"
15.409,-63.533,"Isla de Aves"
15.396,-63.533,"Isla de Aves"
15.536,-63.52,"Isla de Aves"
15.523,-63.52,"Isla de Aves"
15.511,-63.52,"Isla de Aves"
15.498,-63.52,"Isla de Aves"
15.485,-63.52,"Isla de Aves"
15.472,-63.52,"Isla de Aves"
15.46,-63.52,"Isla de Aves"
15.447,-63.52,"Isla de Aves"
15.434,-63.52,"Isla de Aves"
15.421,-63.52,"Isla de Aves"
15.409,-63.52,"Isla de Aves"
15.396,-63.52,"Isla de Aves"
15.536,-63.507,"Isla de Aves"
15.523,-63.507,"Isla de Aves"
15.511,-63.507,"Isla de Aves"
15.498,-63.507,"Isla de Aves"
15.485,-63.507,"Isla de Aves"
15.472,-63.507,"Isla de Aves"
15.46,-63.507,"Isla de Aves"
15.447,-63.507,"Isla de Aves"
15.434,-63.507,"Isla de Aves"
15.421,-63.507,"Isla de Aves"
15.409,-63.507,"Isla de Aves"
15.396,-63.507,"Isla de Aves"
15.536,-63.495,"Isla de Aves"
15.523,-63.495,"Isla de Aves"
15.511,-63.495,"Isla de Aves"
15.498,-63.495,"Isla de Aves"
15.485,-63.495,"Isla de Aves"
15.472,-63.495,"Isla de Aves"
15.46,-63.495,"Isla de Aves"
15.447,-63.495,"Isla de Aves"
15.434,-63.495,"Isla de Aves"
15.421,-63.495,"Isla de Aves"
15.409,-63.495,"Isla de Aves"
15.396,-63.495,"Isla de Aves"
15.536,-63.482,"Isla de Aves"
15.523,-63.482,"Isla de Aves"
15.511,-63.482,"Isla de Aves"
15.498,-63.482,"Isla de Aves"
15.485,-63.482,"Isla de Aves"
15.472,-63.482,"Isla de Aves"
15.46,-63.482,"Isla de Aves"
15.447,-63.482,"Isla de Aves"
15.434,-63.482,"Isla de Aves"
15.421,-63.482,"Isla de Aves"
15.409,-63.482,"Isla de Aves"
15.396,-63.482,"Isla de Aves"
15.536,-63.469,"Isla de Aves"
15.523,-63.469,"Isla de Aves"
15.511,-63.469,"Isla de Aves"
15.498,-63.469,"Isla de Aves"
15.485,-63.469,"Isla de Aves"
15.472,-63.469,"Isla de Aves"
15.46,-63.469,"Isla de Aves"
15.447,-63.469,"Isla de Aves"
15.434,-63.469,"Isla de Aves"
